Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,AuxADC1,AuxADC2,AuxADC3
1358763600432,107.0,28.57166666666667,-3276.799999999997,-10.083333333333334,0.2513333333333333,0.47616666666666674,108.36666666666666,65535.0,255.0,0.005195666666666669,0.0005036666666666665,98.16666666666667,49.78333333333333,65535.0,1.0,95.5,-1.433166666666666,-0.6781666666666664,-0.14350000000000002,0.24366666666666673,-0.09433333333333332,0.4320000000000002,440.8666666666667,450.93333333333334,515.35
1358763660432,105.8,25.736666666666675,-3276.799999999997,-8.3,0.23233333333333334,0.4568333333333336,186.61666666666667,65535.0,255.0,0.005268333333333336,0.0005149999999999999,99.2,26.483333333333334,65535.0,1.0,155.5,-1.4048333333333334,-0.73,-0.17016666666666666,0.21450000000000005,-0.0785,0.3895,444.05,454.23333333333335,517.8666666666667
1358763720432,119.55,17.950000000000003,-3276.799999999997,-10.05,0.21049999999999996,0.39533333333333337,165.01666666666668,65535.0,255.0,0.0046346666666666645,0.0006246666666666665,96.05,31.533333333333335,65535.0,1.0,215.5,-1.3518333333333339,-0.7258333333333334,-0.09016666666666666,0.23433333333333334,-0.04833333333333332,0.37000000000000005,438.8333333333333,447.7,514.2
1358763780432,99.75,19.495,-3276.799999999997,-12.75,0.056999999999999905,0.13966666666666655,119.13333333333334,65535.0,255.0,0.005087333333333333,0.00028700000000000004,99.93333333333334,41.483333333333334,65535.0,1.0,275.5,-1.071833333333333,-0.9161666666666672,0.07016666666666668,0.21050000000000008,0.07083333333333333,0.23533333333333326,433.73333333333335,441.4,511.21666666666664
1358763840432,96.28333333333333,23.200000000000003,-3276.799999999997,-10.2,0.15516666666666665,0.29450000000000004,146.25,65535.0,255.0,0.005187333333333334,0.00035666666666666664,100.0,60.55,65535.0,1.0,335.5,-1.2568333333333335,-0.7785,-0.05233333333333334,0.20150000000000004,-0.03183333333333333,0.32133333333333336,439.95,448.2,514.2
1358763900432,104.73333333333333,32.58000000000001,-3276.799999999997,-7.916666666666667,0.15866666666666662,0.3160000000000001,119.28333333333333,65535.0,255.0,0.005320666666666665,0.0003583333333333335,100.0,51.733333333333334,65535.0,2.0,96.16666666666667,-1.2944999999999998,-0.7858333333333332,-0.09800000000000006,0.15299999999999983,-0.05683333333333333,0.3113333333333333,433.73333333333335,441.78333333333336,511.81666666666666
1358763960432,101.46666666666667,25.181666666666665,-3276.799999999997,-10.816666666666666,0.25816666666666666,0.5113333333333333,128.48333333333332,65535.0,255.0,0.005530666666666666,0.0004406666666666667,98.95,37.3,65535.0,1.0,45.5,-1.4883333333333333,-0.631666666666667,-0.13949999999999999,0.2036666666666668,-0.09933333333333333,0.439,437.81666666666666,446.26666666666665,513.25
1358764020432,101.45,23.246666666666666,-3276.799999999997,-12.333333333333334,0.11399999999999996,0.2304999999999999,177.65,65535.0,255.0,0.005254666666666666,0.000285,99.86666666666666,23.2,65535.0,1.0,105.5,-1.162833333333334,-0.8770000000000002,-0.06966666666666667,0.19000000000000003,0.10033333333333336,0.32349999999999995,438.5,447.6333333333333,514.5166666666667
1358764080432,96.21666666666667,20.54,-3276.799999999997,-13.8,0.06999999999999997,0.13399999999999995,158.35,65535.0,255.0,0.005238666666666666,0.0002596666666666666,100.0,22.75,65535.0,1.0,165.5,-1.0469999999999997,-0.9201666666666668,-0.05850000000000001,0.11499999999999995,0.17650000000000002,0.31516666666666665,438.6,447.7,514.2
1358764140432,98.7,27.276666666666664,-3276.799999999997,-12.583333333333334,0.12983333333333327,0.2496666666666667,186.13333333333333,65535.0,255.0,0.005228,0.00034733333333333345,100.0,26.116666666666667,65535.0,1.0,225.5,-1.1664999999999996,-0.8743333333333336,-0.08783333333333336,0.1926666666666667,0.0895,0.35150000000000003,436.6166666666667,444.8333333333333,512.8166666666667
1358764200432,98.18333333333334,25.361666666666665,-3276.799999999997,-12.833333333333334,0.1199999999999999,0.2523333333333333,165.96666666666667,65535.0,255.0,0.005168333333333333,0.00044166666666666676,100.0,24.633333333333333,65535.0,1.0,285.5,-1.1641666666666672,-0.866166666666667,-0.13399999999999998,0.12866666666666665,0.10450000000000002,0.36966666666666664,437.7,447.1,513.8
1358764260432,97.9,22.045000000000005,-3276.799999999997,-13.25,0.16800000000000004,0.30349999999999994,167.76666666666668,65535.0,255.0,0.004919333333333334,0.0007416666666666667,91.8,4392.433333333333,65535.0,1.0,345.5,-1.2031666666666665,-0.8069999999999999,-0.08933333333333336,0.20883333333333345,0.07333333333333332,0.40266666666666656,438.8,447.81666666666666,513.8833333333333
1358764320432,113.18333333333334,22.721666666666657,-3276.799999999997,-8.566666666666666,0.1778333333333334,0.33183333333333337,184.75,65535.0,255.0,0.004909333333333332,0.0006599999999999999,89.98333333333333,65535.0,65535.0,1.0,405.5,-1.2911666666666675,-0.7656666666666666,-0.1021666666666667,0.16699999999999993,-0.05949999999999999,0.33316666666666667,441.1666666666667,449.96666666666664,515.35
1358764380432,97.95,21.950000000000003,-3276.799999999997,-5.183333333333334,0.16233333333333336,0.3358333333333334,186.11666666666667,65535.0,255.0,0.005179000000000003,0.0004116666666666667,97.36666666666666,65535.0,65535.0,1.0,465.5,-1.2513333333333327,-0.8376666666666666,-0.04516666666666667,0.2796666666666667,-0.07883333333333332,0.28216666666666673,440.23333333333335,450.05,514.5
1358764440432,96.13333333333334,18.848333333333333,-3276.799999999997,-0.6166666666666667,0.06099999999999988,0.12066666666666678,161.6,65535.0,255.0,0.0052070000000000016,0.00026933333333333334,100.0,65535.0,65535.0,1.0,525.5,-1.0701666666666674,-0.9373333333333336,-0.06633333333333334,0.09383333333333314,-0.06516666666666666,0.08516666666666667,438.3833333333333,447.76666666666665,513.9666666666667
1358764500432,99.35,24.443333333333324,-3276.799999999997,-7.383333333333334,0.19716666666666663,0.3718333333333334,97.76666666666667,65535.0,255.0,0.004972666666666664,0.0010813333333333332,80.18333333333334,19689.883333333335,65535.0,1.0,585.5,-1.320833333333333,-0.7233333333333334,-0.16966666666666674,0.12666666666666668,-0.07983333333333335,0.3393333333333333,440.6666666666667,449.6333333333333,514.0666666666667
1358764560432,108.63333333333334,32.42666666666666,-3276.799999999997,-10.316666666666666,0.28300000000000003,0.5541666666666667,110.73333333333333,65535.0,255.0,0.004749333333333331,0.0008653333333333336,76.13333333333334,65535.0,65535.0,1.0,645.5,-1.515833333333334,-0.6020000000000001,-0.1445,0.24916666666666673,-0.08299999999999998,0.45200000000000007,439.3833333333333,447.98333333333335,514.3333333333334
1358764620432,103.1,23.404999999999998,-3276.799999999997,-10.833333333333334,0.11933333333333329,0.24083333333333332,160.81666666666666,65535.0,255.0,0.004877,0.0004823333333333334,98.85,65535.0,65535.0,1.0,705.5,-1.1458333333333337,-0.8731666666666665,-0.11249999999999996,0.15666666666666665,0.07200000000000002,0.31233333333333324,438.71666666666664,447.43333333333334,514.2
1358764680432,100.2,28.53333333333334,-3276.799999999997,-10.133333333333333,0.22799999999999987,0.431,179.28333333333333,65535.0,255.0,0.005162666666666667,0.0005033333333333333,98.31666666666666,65535.0,65535.0,1.0,765.5,-1.3663333333333332,-0.7321666666666666,-0.12350000000000004,0.23616666666666689,-0.09183333333333331,0.39850000000000013,434.96666666666664,442.8666666666667,514.1833333333333
1358764740432,111.06666666666666,34.18333333333332,-3276.799999999997,-3.3,0.30066666666666664,0.5750000000000001,136.26666666666668,65535.0,255.0,0.005072333333333332,0.0006890000000000002,97.66666666666667,24047.45,65535.0,1.7333333333333334,40.9,-1.5081666666666673,-0.6120000000000002,-0.18999999999999995,0.2505000000000001,-0.23066666666666666,0.39833333333333365,436.5,444.6166666666667,514.7166666666667
1358764800432,110.3,26.015000000000004,-3276.799999999997,4.016666666666667,0.10799999999999997,0.24366666666666675,176.61666666666667,65535.0,255.0,0.005134666666666667,0.0003896666666666667,100.0,34.25,65535.0,1.0,65.5,-1.076166666666667,-0.841,0.104,0.30250000000000005,-0.16033333333333333,0.13016666666666665,441.23333333333335,452.06666666666666,514.1166666666667
1358764860432,110.11666666666666,26.356666666666694,-3276.799999999997,0.2,0.11883333333333335,0.2701666666666666,157.05,65535.0,255.0,0.004936999999999999,0.00037999999999999997,100.0,24.766666666666666,65535.0,1.4666666666666666,18.766666666666666,-1.0701666666666667,-0.8358333333333335,-0.0365,0.17883333333333332,-0.15383333333333346,0.18166666666666667,435.2,441.8333333333333,512.1166666666667
1358764920432,113.83333333333333,26.30666666666667,-3276.799999999997,1.85,0.24450000000000002,0.5616666666666664,162.7,65535.0,255.0,0.004900999999999999,0.0004830000000000001,96.98333333333333,25.483333333333334,65535.0,1.0,75.5,-1.3276666666666668,-0.622,-0.20816666666666664,0.16983333333333336,-0.2761666666666666,0.2526666666666667,434.6,442.43333333333334,513.7
1358764980432,135.31666666666666,28.06,-3276.799999999997,5.633333333333334,0.2873333333333334,0.6618333333333335,91.31666666666666,65535.0,255.0,0.005440666666666667,0.0005826666666666668,99.5,46.4,65535.0,1.0,135.5,-1.6013333333333333,-0.5406666666666669,-0.3439999999999999,0.1175,-0.3763333333333332,0.23300000000000007,439.5,448.1,514.5666666666667
1358765040432,143.51666666666668,20.223333333333336,-3276.799999999997,1.6,0.24300000000000008,0.5581666666666667,122.53333333333333,65535.0,255.0,0.005093666666666667,0.0006436666666666668,100.0,51.05,65535.0,1.2333333333333334,76.36666666666666,-1.4846666666666668,-0.5723333333333332,-0.31216666666666676,0.12950000000000003,-0.2936666666666667,0.26950000000000013,440.71666666666664,449.9,514.8666666666667
1358765100432,125.48333333333333,12.745000000000001,-3276.799999999997,-6.7,0.11799999999999998,0.2778333333333333,260.8,65535.0,255.0,0.004919333333333333,0.0003703333333333335,100.0,23.05,65535.0,1.0,51.5,-1.159833333333334,-0.8546666666666669,-0.047666666666666704,0.1661666666666667,-0.0446666666666667,0.2748333333333334,442.05,451.95,516.0166666666667
1358765160432,106.38333333333334,24.655000000000005,-3276.799999999997,-7.65,0.10200000000000002,0.2526666666666666,200.6,65535.0,255.0,0.005124000000000003,0.0003810000000000001,99.9,62.583333333333336,65535.0,1.0,111.5,-1.166666666666667,-0.8476666666666667,-0.02016666666666665,0.16383333333333333,-0.031999999999999994,0.25966666666666677,435.98333333333335,443.95,513.4166666666666
1358765220432,142.2,26.961666666666684,-3276.799999999997,-1.45,0.22533333333333336,0.534,163.63333333333333,65535.0,255.0,0.005306666666666667,0.0005373333333333335,98.58333333333333,70.43333333333334,65535.0,1.2833333333333334,87.18333333333334,-1.4296666666666673,-0.6418333333333333,-0.2461666666666667,0.10733333333333332,-0.23449999999999996,0.26350000000000007,434.5,441.93333333333334,513.6333333333333
1358765280432,152.43333333333334,15.501666666666669,-3276.799999999997,5.116666666666666,0.2999999999999999,0.7036666666666669,124.61666666666666,65535.0,255.0,0.0053163333333333335,0.0007433333333333333,100.0,63.53333333333333,65535.0,1.65,19.7,-1.6363333333333343,-0.48199999999999993,-0.3071666666666667,0.14449999999999996,-0.39866666666666667,0.2803333333333333,436.8666666666667,444.3833333333333,513.8333333333334
1358765340432,150.38333333333333,19.511666666666674,-3276.799999999997,2.0,0.17016666666666663,0.3348333333333333,208.15,65535.0,255.0,0.004744333333333334,0.0005810000000000001,97.4,20.933333333333334,65535.0,1.6833333333333333,43.166666666666664,-1.1481666666666672,-0.7820000000000001,-0.11116666666666665,0.13466666666666666,-0.21733333333333332,0.16166666666666665,436.95,445.46666666666664,513.05
1358765400432,136.68333333333334,26.088333333333328,-3276.799999999997,8.85,0.2903333333333332,0.5908333333333334,160.8,65535.0,255.0,0.005129,0.0006396666666666669,100.0,24.166666666666668,65535.0,1.0,48.5,-1.302333333333334,-0.561,-0.22066666666666665,0.14383333333333334,-0.4441666666666665,0.1571666666666668,439.1166666666667,447.8,514.4166666666666
1358765460432,134.23333333333332,25.72166666666666,-3276.799999999997,-7.183333333333334,0.1943333333333333,0.38266666666666665,237.21666666666667,65535.0,255.0,0.005163333333333333,0.00035500000000000006,100.0,16.95,65535.0,1.0,108.5,-1.2925,-0.787833333333333,-0.14883333333333335,0.22900000000000004,-0.08666666666666666,0.32200000000000006,438.1333333333333,446.8333333333333,513.7166666666667
1358765520432,115.2,21.480000000000004,-3276.799999999997,-10.233333333333333,0.04499999999999997,0.1116666666666666,177.88333333333333,65535.0,255.0,0.005507666666666669,0.00027833333333333345,100.0,26.166666666666668,65535.0,1.0,168.5,-1.0685,-0.9304999999999999,-0.08383333333333327,0.046499999999999986,0.10966666666666668,0.2366666666666669,437.18333333333334,445.93333333333334,513.5333333333333
1358765580432,109.26666666666667,22.181666666666665,-3276.799999999997,-12.066666666666666,0.13616666666666657,0.31566666666666676,254.28333333333333,65535.0,255.0,0.005352666666666667,0.00032266666666666674,100.0,49.81666666666667,65535.0,1.0,228.5,-1.211166666666667,-0.8256666666666668,-0.10666666666666663,0.15983333333333322,0.062166666666666676,0.30416666666666653,437.26666666666665,446.15,514.7
1358765640432,103.98333333333333,19.19333333333334,-3276.799999999997,-16.216666666666665,0.03016666666666668,0.07200000000000001,169.2,65535.0,255.0,0.005801666666666667,0.00023399999999999997,100.0,40.833333333333336,65535.0,1.0,288.5,-1.0039999999999998,-0.9238333333333332,-0.18716666666666665,-0.09483333333333341,0.18350000000000008,0.2683333333333333,437.4166666666667,445.6166666666667,514.2333333333333
1358765700432,99.95,20.715,-3276.799999999997,-14.583333333333334,0.02150000000000001,0.05866666666666665,142.98333333333332,65535.0,255.0,0.005893,0.00024366666666666677,100.0,29.9,65535.0,1.0,348.5,-1.0174999999999998,-0.9390000000000005,-0.14116666666666663,-0.07033333333333336,0.18266666666666662,0.26083333333333353,437.85,446.35,514.9333333333333
1358765760432,97.7,25.37833333333333,-3276.799999999997,-13.966666666666667,0.03333333333333335,0.09000000000000002,159.53333333333333,65535.0,255.0,0.005819999999999997,0.00032733333333333334,100.0,35.86666666666667,65535.0,1.0,408.5,-1.0226666666666668,-0.9201666666666671,-0.19816666666666663,-0.10833333333333331,0.12916666666666665,0.24666666666666665,437.0833333333333,444.93333333333334,513.3
1358765820432,99.11666666666666,20.81666666666666,-3276.799999999997,-14.8,0.01800000000000001,0.05050000000000001,140.66666666666666,65535.0,255.0,0.006041999999999996,0.00025466666666666677,100.0,27.55,65535.0,1.0,468.5,-1.0153333333333334,-0.9391666666666671,-0.16600000000000006,-0.09749999999999999,0.1876666666666666,0.24733333333333338,437.9166666666667,446.3,514.2166666666667
1358765880432,97.76666666666667,15.70833333333333,-3276.799999999997,-8.833333333333334,0.048833333333333305,0.10000000000000002,263.0833333333333,65535.0,255.0,0.005578999999999998,0.0002516666666666667,100.0,23.466666666666665,65535.0,2.2,214.7,-1.0335000000000003,-0.9413333333333337,-0.09783333333333334,0.03283333333333334,0.08149999999999995,0.18283333333333335,437.81666666666666,446.1,514.6166666666667
1358765940432,97.31666666666666,21.313333333333322,-3276.799999999997,-10.25,0.03333333333333335,0.07633333333333334,162.38333333333333,65535.0,255.0,0.005394666666666668,0.0002696666666666668,100.0,23.3,65535.0,3.0,65.5,-1.0203333333333329,-0.9450000000000007,-0.1661666666666667,-0.07716666666666666,0.0856666666666667,0.18150000000000013,436.6333333333333,444.98333333333335,514.4333333333333
1358766000432,99.13333333333334,20.23833333333333,-3276.799999999997,-11.233333333333333,0.04216666666666666,0.09583333333333328,196.63333333333333,65535.0,255.0,0.005508666666666665,0.00026433333333333343,100.0,24.583333333333332,65535.0,3.0,125.5,-1.0248333333333337,-0.9336666666666673,-0.12349999999999998,0.002666666666666669,0.1193333333333333,0.2286666666666667,437.06666666666666,445.15,514.1333333333333
1358766060432,100.6,23.988333333333326,-3276.799999999997,-10.583333333333334,0.06783333333333331,0.14383333333333337,161.8,65535.0,255.0,0.005226666666666667,0.00022400000000000005,100.0,25.116666666666667,65535.0,3.0,185.5,-1.0546666666666669,-0.9271666666666667,-0.10683333333333331,0.06933333333333333,0.1035,0.2595000000000001,436.9166666666667,445.0833333333333,514.6666666666666
1358766120432,113.05,28.978333333333318,-3276.799999999997,-7.583333333333333,0.26016666666666666,0.48833333333333345,171.83333333333334,65535.0,255.0,0.005362666666666666,0.0002976666666666667,100.0,32.55,65535.0,2.4,111.16666666666667,-1.4370000000000003,-0.6823333333333331,-0.24433333333333337,0.1886666666666667,-0.14400000000000004,0.45050000000000007,438.71666666666664,447.8833333333333,514.9833333333333
1358766180432,121.2,37.16166666666666,-3276.799999999997,-5.666666666666667,0.3341666666666666,0.6438333333333334,160.96666666666667,65535.0,255.0,0.005178666666666665,0.00032566666666666643,100.0,42.46666666666667,65535.0,2.6666666666666665,32.833333333333336,-1.657833333333333,-0.5283333333333332,-0.2616666666666666,0.19400000000000006,-0.2468333333333334,0.5163333333333335,434.93333333333334,441.5,513.35
1358766240432,122.28333333333333,29.551666666666673,-3276.799999999997,22.566666666666666,0.21366666666666662,0.4291666666666666,138.16666666666666,65535.0,255.0,0.005119666666666666,0.0003223333333333334,100.0,26.383333333333333,65535.0,1.0,39.5,-1.061166666666667,-0.5928333333333333,-0.07883333333333334,0.2596666666666667,-0.5198333333333333,-0.05799999999999996,438.6666666666667,447.0833333333333,514.6833333333333
1358766300432,111.86666666666666,23.576666666666664,-3276.799999999997,3.8833333333333333,0.10983333333333332,0.2471666666666667,134.18333333333334,65535.0,255.0,0.005022,0.00032033333333333355,100.0,19.616666666666667,65535.0,1.0,99.5,-1.0655000000000003,-0.8513333333333335,-0.04516666666666667,0.15833333333333327,-0.22883333333333325,0.09199999999999994,436.35,444.1,513.4666666666667
1358766360432,113.01666666666667,22.70833333333333,-3276.799999999997,-5.016666666666667,0.1606666666666667,0.3698333333333333,160.55,65535.0,255.0,0.0051583333333333325,0.0004736666666666668,99.8,36.333333333333336,65535.0,1.0,159.5,-1.2890000000000001,-0.7083333333333334,-0.16400000000000006,0.13200000000000003,-0.13766666666666666,0.25266666666666665,437.03333333333336,445.53333333333336,514.5
1358766420432,128.06666666666666,27.528333333333347,-3276.799999999997,-5.5,0.18383333333333335,0.42516666666666675,126.7,65535.0,255.0,0.005409666666666664,0.00043733333333333325,100.0,41.15,65535.0,1.0,219.5,-1.3801666666666665,-0.6641666666666668,-0.21416666666666664,0.13116666666666663,-0.132,0.3111666666666667,435.1166666666667,443.1,513.0166666666667
1358766480432,136.21666666666667,30.779999999999998,-3276.799999999997,6.0,0.27933333333333327,0.564,169.06666666666666,65535.0,255.0,0.005147666666666665,0.0004100000000000001,100.0,37.416666666666664,65535.0,1.0,279.5,-1.246,-0.6071666666666667,-0.2029999999999999,0.23766666666666666,-0.3495000000000001,0.21150000000000005,436.6166666666667,444.48333333333335,514.6166666666667
1358766540432,123.85,13.399999999999995,-3276.799999999997,-6.066666666666666,0.18883333333333327,0.3854999999999998,205.18333333333334,65535.0,255.0,0.004813666666666667,0.00031233333333333325,100.0,22.833333333333332,65535.0,1.0,339.5,-1.149666666666667,-0.7473333333333334,-0.13166666666666668,0.14799999999999996,-0.044666666666666674,0.31483333333333335,436.55,445.0,514.1333333333333
1358766600432,91.45,20.356666666666673,-3276.799999999997,-15.266666666666667,0.020333333333333346,0.06133333333333328,116.2,65535.0,255.0,0.0054309999999999975,0.0001733333333333334,100.0,70.41666666666667,65535.0,1.0,399.5,-1.029333333333333,-0.911166666666667,-0.13683333333333345,-0.04416666666666666,0.22233333333333355,0.28966666666666663,436.4,444.4166666666667,514.65
1358766660432,86.21666666666667,22.83,-3276.799999999997,-16.233333333333334,0.01133333333333334,0.034333333333333355,77.53333333333333,65535.0,255.0,0.005463666666666666,0.00016433333333333342,100.0,106.43333333333334,65535.0,1.0,459.5,-0.9949999999999997,-0.9278333333333338,-0.16066666666666674,-0.11050000000000004,0.22800000000000026,0.2828333333333333,435.8666666666667,444.76666666666665,514.5833333333334
1358766720432,86.93333333333334,22.278333333333332,-3276.799999999997,-15.833333333333334,0.010166666666666673,0.03133333333333335,67.41666666666667,65535.0,255.0,0.005459000000000002,0.0001613333333333334,100.0,87.75,65535.0,1.0,519.5,-1.0036666666666665,-0.9291666666666668,-0.16066666666666676,-0.10883333333333334,0.2168333333333336,0.26483333333333325,435.98333333333335,444.51666666666665,515.25
1358766780432,91.43333333333334,21.811666666666664,-3276.799999999997,-15.483333333333333,0.025000000000000012,0.06700000000000002,92.76666666666667,65535.0,255.0,0.005350333333333335,0.00017066666666666676,100.0,39.43333333333333,65535.0,1.0,579.5,-1.0288333333333328,-0.8953333333333334,-0.18100000000000005,-0.10749999999999998,0.18250000000000005,0.2679999999999999,435.53333333333336,443.4166666666667,514.0833333333334
1358766840432,107.3,24.188333333333333,-3276.799999999997,33.0,0.21016666666666664,0.4081666666666666,126.78333333333333,65535.0,255.0,0.005053,0.00038,98.2,52.5,65535.0,1.0,639.5,-0.8194999999999996,-0.45350000000000007,-0.13433333333333333,0.1565,-0.644,-0.18383333333333332,433.96666666666664,441.8666666666667,513.3333333333334
1358766900432,123.96666666666667,17.573333333333338,-3276.799999999997,-9.7,0.11366666666666661,0.25200000000000006,197.63333333333333,65535.0,255.0,0.005003333333333331,0.0002843333333333333,100.0,77.73333333333333,65535.0,1.0,699.5,-1.108,-0.8526666666666671,-0.012999999999999992,0.17950000000000002,0.0355,0.2865,438.31666666666666,446.76666666666665,516.2333333333333
1358766960432,132.16666666666666,27.70666666666667,-3276.799999999997,-3.283333333333333,0.26049999999999995,0.6824999999999999,181.55,65535.0,255.0,0.005281333333333335,0.0005546666666666667,94.11666666666666,52.35,65535.0,1.0,759.5,-1.5191666666666668,-0.6181666666666668,-0.29549999999999993,0.14366666666666664,-0.2773333333333335,0.3956666666666667,434.68333333333334,442.55,513.6166666666667
1358767020432,130.86666666666667,11.204999999999993,-3276.799999999997,-3.9833333333333334,0.13833333333333322,0.2778333333333332,189.78333333333333,65535.0,255.0,0.005026666666666668,0.0003936666666666667,98.98333333333333,36.55,65535.0,1.0,819.5,-1.0481666666666665,-0.8335000000000005,-0.1056666666666667,0.0971666666666667,-0.0641666666666666,0.20866666666666664,432.6,439.71666666666664,513.2833333333333
1358767080432,165.35,15.201666666666664,-3276.799999999997,-1.5333333333333334,0.1595,0.3038333333333334,200.5,65535.0,255.0,0.005307333333333333,0.000533,98.76666666666667,37.78333333333333,65535.0,1.9833333333333334,408.98333333333335,-1.1015000000000004,-0.8263333333333331,-0.1475,0.0795,-0.09566666666666665,0.17700000000000007,434.6166666666667,441.6,514.05
1358767140432,198.7,16.779999999999998,-3276.799999999997,-1.0166666666666666,0.23716666666666664,0.5269999999999998,177.03333333333333,65535.0,255.0,0.004664666666666666,0.000427,100.0,37.583333333333336,65535.0,3.0,56.5,-1.1806666666666668,-0.5936666666666669,-0.16166666666666668,0.2113333333333333,-0.2775,0.3198333333333333,438.5833333333333,446.7,515.9333333333333
1358767200432,171.88333333333333,18.456666666666674,-3276.799999999997,-6.133333333333334,0.09349999999999994,0.21766666666666667,192.28333333333333,65535.0,255.0,0.00477433333333333,0.0003296666666666668,99.91666666666667,15.4,65535.0,2.65,69.65,-1.1118333333333337,-0.8853333333333333,-0.028499999999999987,0.1398333333333333,-0.04866666666666664,0.2268333333333333,437.78333333333336,446.7,514.7166666666667
1358767260432,128.88333333333333,15.920000000000003,-3276.799999999997,-7.0,0.15133333333333326,0.3495,173.38333333333333,65535.0,255.0,0.004931000000000002,0.00046800000000000015,97.93333333333334,21.0,65535.0,1.0,34.5,-1.2748333333333335,-0.7815,-0.1185,0.15283333333333332,-0.07466666666666667,0.2596666666666667,433.3833333333333,441.3333333333333,513.95
1358767320432,109.48333333333333,21.146666666666665,-3276.799999999997,-5.2,0.10800000000000001,0.2508333333333333,147.4,65535.0,255.0,0.005329666666666668,0.0003446666666666666,100.0,21.0,65535.0,1.0,94.5,-1.1490000000000007,-0.8738333333333332,-0.04733333333333333,0.16550000000000004,-0.07183333333333335,0.21083333333333343,436.85,445.0833333333333,515.1833333333333
1358767380432,136.46666666666667,22.139999999999997,-3276.799999999997,2.55,0.22100000000000003,0.4633333333333335,123.18333333333334,65535.0,255.0,0.0054276666666666674,0.0005716666666666667,100.0,38.733333333333334,65535.0,1.2,119.9,-1.38,-0.6501666666666667,-0.26749999999999996,0.11716666666666667,-0.2623333333333335,0.21350000000000005,434.6,441.95,513.7166666666667
1358767440432,146.5,19.201666666666654,-3276.799999999997,9.35,0.29183333333333333,0.5900000000000001,156.38333333333333,65535.0,255.0,0.004801333333333332,0.0004713333333333334,98.75,58.11666666666667,65535.0,1.6833333333333333,24.716666666666665,-1.3281666666666672,-0.5403333333333333,-0.2113333333333334,0.23266666666666672,-0.39333333333333326,0.1591666666666667,434.9166666666667,442.98333333333335,514.7166666666667
1358767500432,139.75,15.281666666666666,-3276.799999999997,-1.55,0.2156666666666667,0.3863333333333331,218.8,65535.0,255.0,0.004674666666666668,0.0002866666666666667,99.9,20.116666666666667,65535.0,1.0,48.5,-1.1258333333333332,-0.7693333333333335,-0.055000000000000014,0.27950000000000014,-0.12716666666666662,0.21066666666666675,434.9,443.03333333333336,514.4666666666667
1358767560432,113.16666666666667,12.663333333333327,-3276.799999999997,-17.833333333333332,0.07249999999999994,0.15483333333333332,264.8833333333333,65535.0,255.0,0.005187,0.0003026666666666669,100.0,37.266666666666666,65535.0,1.0,108.5,-1.0360000000000005,-0.8655000000000005,-0.20383333333333328,-0.057166666666666664,0.19366666666666665,0.3461666666666667,435.2,442.96666666666664,514.9166666666666
1358767620432,98.65,25.11166666666668,-3276.799999999997,-17.2,0.017833333333333343,0.04966666666666663,110.08333333333333,65535.0,255.0,0.005367000000000002,0.0002036666666666666,100.0,70.35,65535.0,1.0,168.5,-0.9951666666666658,-0.9181666666666671,-0.1595000000000001,-0.09383333333333335,0.24050000000000013,0.3208333333333335,434.75,443.23333333333335,513.8666666666667
1358767680432,95.5,24.675000000000004,-3276.799999999997,-19.666666666666668,0.03250000000000001,0.07233333333333335,109.26666666666667,65535.0,255.0,0.005570333333333334,0.00023733333333333343,100.0,67.4,65535.0,1.0,228.5,-0.9674999999999999,-0.8889999999999992,-0.23333333333333342,-0.14666666666666678,0.23466666666666666,0.33049999999999996,434.3333333333333,442.26666666666665,513.8666666666667
1358767740432,98.26666666666667,21.811666666666657,-3276.799999999997,-19.75,0.03766666666666664,0.08733333333333335,108.11666666666666,65535.0,255.0,0.00549566666666667,0.00023733333333333332,100.0,31.483333333333334,65535.0,1.0,288.5,-0.9864999999999997,-0.883333333333334,-0.21650000000000016,-0.09933333333333332,0.23716666666666697,0.3416666666666669,434.3666666666667,442.96666666666664,515.0
1358767800432,107.75,28.35166666666668,-3276.799999999997,-6.933333333333334,0.13100000000000003,0.29766666666666663,129.4,65535.0,255.0,0.005261333333333331,0.0002780000000000001,100.0,28.766666666666666,65535.0,1.0,348.5,-1.171333333333334,-0.7881666666666669,-0.18266666666666678,0.05899999999999999,-0.06500000000000002,0.23966666666666675,433.1666666666667,441.3833333333333,513.7333333333333
1358767860432,124.7,15.240000000000004,-3276.799999999997,10.083333333333334,0.1988333333333333,0.44216666666666665,140.15,65535.0,255.0,0.005004333333333334,0.0004089999999999998,100.0,51.96666666666667,65535.0,1.0,408.5,-1.066,-0.6965,-0.10716666666666662,0.1876666666666667,-0.34383333333333344,0.174,433.46666666666664,441.8666666666667,513.5
1358767920432,133.75,17.555000000000007,-3276.799999999997,-3.0166666666666666,0.15300000000000002,0.3171666666666667,151.06666666666666,65535.0,255.0,0.004967000000000003,0.00037466666666666665,98.86666666666666,52.93333333333333,65535.0,1.0,468.5,-1.2325000000000002,-0.7688333333333335,-0.1336666666666667,0.12583333333333332,-0.1278333333333333,0.20566666666666675,436.3833333333333,444.75,514.7833333333333
